marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,22705590,R2HJ73T9N8DDBT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Great App,"Love Google maps, a well developed app that is usually spot on! It has gotten me home many times.",2015-07-22
US,22578069,R3ILZNY1GQ6QI4,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Excellent,2015-07-22
US,23187465,R31F76M7HLRX6I,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,"It's great, just great",2015-07-22
US,26435316,RF6VQ484LBULW,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,good,2015-07-22
US,49715656,R1XVFZKNXSDGL4,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,stay on track,"Concise directions, great maps.",2015-07-22
US,13587208,RGVOCZCN1HXQT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,To much trouble to get started....,2015-07-21
US,17626827,R3RUOLH9U5NYKU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,works great,2015-07-21
US,26610008,R3EV80K5LK1ALX,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Easy to use and read. Better than my cars GPS.,2015-07-21
US,12616989,R2YQ3VJ6LVKW03,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,Ok,2015-07-21
US,4157773,R2OFPSRJWYR626,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,boo,Hard to nav,2015-07-21
US,32671608,R2CLI7UIY3BGDQ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Love it! Clear and precise.,2015-07-21
US,19846014,R6Z5GMWNICH6C,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Confident exploring,Made touring the expansive and remote Israelite and Eyre regions a breeze. Too easy.,2015-07-20
US,49045997,R2QQSKD5UTRYTJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,"It works, enough said.",2015-07-20
US,3481624,RK4G7S6HZKW6T,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,upgrade better,They need to be updated more often.,2015-07-20
US,36169490,R28CAOYDH11L58,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,MAGIC,It's magic!!!,2015-07-19
US,11153375,R2X43ZW3FTQVJJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,might be more if it would stay running,"Loaded it on kindle, opens fine but after a while Will just shut down.",2015-07-19
US,10323790,R3E6WKBMIK4QU6,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Gets me where I want to go. It could ...,Gets me where I want to go. It could notify more in advance when coming to turns and exits though.,2015-07-19
US,22113653,R34K4OXDQLF5M1,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,it's not like the phone app but it'll do.,2015-07-19
US,15019415,R37TDZUICCEAOF,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Love it!,Great app...use it all the time.,2015-07-19
US,9343491,R1YPG5WT0A8K7I,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,"Love it, cant go wrong with this app.",2015-07-19
US,16286500,R3HYVI2O23VBR6,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,directions and maps were excellent. Trying to connect and save maps without strong ...,"Used it in ireland, directions and maps were excellent.  Trying to connect and save maps without strong reception was sometimes problematic.  In a week, it did freeze up my phone twice, but that was only twice in a week of heavy usage.",2015-07-19
US,18918882,RT7XBT2P3XWG0,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,very good,2015-07-19
US,177763,R3UAU9YNCTNOQT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,It will not speak and that makes it hard for ...,It will not speak and that makes it hard for me to drive and read directions instead of just listening to directions,2015-07-19
US,46249623,RN3RVG3DV4CU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,good game,This app is a good app to look at peoples,2015-07-18
US,22587157,R2JC13EUBFN11F,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Easy to use anywhere,2015-07-18
US,20775997,R2BUVAGIV2Z2ZF,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Addictive!,This game is completely addictive! But I do love it.,2015-07-18
US,52072911,R1Q4TL2GIO3YTR,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,"User Interface not intuitive to use, but this is a killer app because it has the real-time info on traffic congestion",Having the traffic congestion info in real time is invaluable but it doesn't get 5 stars from me because the UI is not intuitive and Help doesn't help with that.,2015-07-18
US,14335701,R3OLCF0QZRK165,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,The best!,2015-07-16
US,49624344,R2Z8IICXRG0UEQ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,thanks,2015-07-16
US,20129932,R1DRCYP28D0WVV,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,works well,2015-07-15
US,17792757,RL5ZQXVFP03L8,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Good - accutate.,Use all the time - Pretty accurate,2015-07-15
US,12842395,R2VBZQYLVVDD0Q,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Perfect for me,2015-07-15
US,50981937,R2XMRRJNPH2AD7,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,"Very nice, clear and easy to read and use",2015-07-14
US,51220088,R1AWFH6D0BBKRX,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,"A life saver, many times!",2015-07-14
US,358771,R1II7NL0A0MZPG,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,Didn't work well fire phone,2015-07-14
US,15503252,RHD1J08WE6Z5T,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,"Does not work with my kindle, it's probably me ...","Does not work with my kindle, it's probably me but everytime I click on a map from the internet it still tells me I need to download a map app. hmmm",2015-07-13
US,13551216,R1IWKKU7LPP79S,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,The best map program available!,2015-07-13
US,2935302,R1841SP1GIB2GY,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,comment,"Good results, easy search results.",2015-07-13
US,35047487,R3JL7ZEXDDZX8X,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Thumbs up for Google Maps!,Google maps have always been great!,2015-07-13
US,32620173,RCONSEP31TR0U,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,The best map app that exists.,Its hard to remember what life was like before Google Maps. Absolutely love it and hope l never have to be without it..,2015-07-13
US,11672240,R2IP1R5GXUUXO0,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Works great. Better than any other navigational app,2015-07-12
US,8323937,R2FNWHUB917E4,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,Need more update.,2015-07-12
US,29469264,RR84CINPRCYY5,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,3,4,0,1,Google Maps - the ONLY way to travel!,"I have been so grateful for this app. Traveling up and down the East coast with several deviations to visit family and friends and this app gets us where we need to be as quickly as possible,  pointing out accidents, and any suggested changes to get us there.",2015-07-11
US,4293763,R1IH89LQAVZCND,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,It is a decent app. Works as promised,2015-07-11
US,30708362,R7EN2C7SBAQ2X,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,The google map will give you more than one route ...,"The google map will give you more than one route from your location to your destination , gives you turn by turn.<br />Only problem if you not hooked to wi-fi I can not figure out how to save it to see off line.",2015-07-10
US,37368589,R2A5HXQ8PDQS7L,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Excellent,2015-07-10
US,10596010,RYK1UODNZYPPY,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,can't choose to change routes options by street. very difficult to use,2015-07-10
US,43576988,RKHH54C53KK1O,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,Google wants my full date of birth. Not happening.,2015-07-10
US,46333582,R3K4SN4AOPMFE9,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,GreatStuff,Best on the market.,2015-07-10
US,2398254,RVY26ZP1ABEDT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Like the detail and very easy to view,2015-07-10
US,21519120,R1GEQ45SQRBN7D,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,4,5,0,1,This app is very useful and helpful,"This app is very useful and helpful.  It is quite precise and detailed in providing information.  I am very happy using this although my main difficulty is that sometimes I have difficulty when it comes to geographical orientation.  Otherwise, everything is great.",2015-07-10
US,20705386,R3DBT0U49CN8YT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Very useful,2015-07-10
US,5938051,R1W9UTKT4Z7SD7,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Good app.,As expected.  Good app.,2015-07-09
US,29241334,R1U2IJQVCLCPA7,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Great App,Great App,2015-07-09
US,226530,R3MFNVXH4F4XZT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Easy Reading,Quick and easy.,2015-07-09
US,29549626,R17MYZWVMYY9KE,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Love it.,2015-07-09
US,20317330,R1XE6BHYYD41TB,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Won't use again.,The map was so wrong.  Luckily I knew where the streets were so found my way with no trouble.  Had I followed the map I would have been 10 miles in the wrong direction.,2015-07-09
US,31300367,RQWMTMNHDEZWP,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,Easy to read,2015-07-09
US,29995273,R2NV7HGE5FV6QJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,Amazon would be excellent with google services,2015-07-09
US,22654251,R3HW2TTFDPKFS4,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,It's great!,Didn't know I could get this app on my Amazon Fire.  It's great!,2015-07-09
US,48531242,R2INPXZVXLSHHP,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Love this app!!,Love this app!!  Use it frequently and &#34;she&#34; hasn't failed me yet!,2015-07-09
US,5687048,R3P7HIQ5QMWB5S,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,I liked it so much...,2015-07-09
US,949348,R2GNQAGY9I084A,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,The best,2015-07-09
US,37780814,R3BFZQ8IIVGPWU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,5,6,0,1,The best maps app out there,"The best maps app out there.  I love that it shows me red lines in the lanes that have traffic jams.  I live about 40 miles outside of Atlanta, and I never go to Atlanta without checking this app for bad traffic areas!  Also shows a blue dot that is YOU, so you can get your bearings!",2015-07-09
US,21742541,R33I91RT11XL0Y,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,"Just a new learner, impressed",2015-07-09
US,1238784,R1OGILL9ABI6Z6,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,You can't use like a gps too bad.,2015-07-09
US,22035623,R3R4HGL9LPZ6E3,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,It is only OK.,2015-07-08
US,50681579,R2NBBMVRZQ2DJR,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Awesome App! Always accurate!,2015-07-07
US,12591576,R2G18T32SMHWU6,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Needs voice navigation,doesn't have voice navigation. Very dissapointed.,2015-07-07
US,44794722,R3HLUZCFOQI1ZI,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,workes,2015-07-07
US,38263123,R58R6B1XWYBC2,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Still better,"step by step navigation not available as it is on other phones, but searching and map is superior to other products.",2015-07-06
US,26516557,R25E5J7OM6D3QO,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Great for those who like cardinals,2015-07-06
US,17180671,R23PY58BIOA5UH,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,The maps stink.,2015-07-05
US,4675309,RZXFUUS6ZDCZS,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Perfect,2015-07-04
US,32334502,R3VP15SJ4U0MYA,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,It really needs turn-by-turn voice directions to be useful for my needs,It's OK...unless you want to use it while driving. It really needs turn-by-turn voice directions to be useful for my needs.,2015-07-04
US,43464668,RUBM3PDX9CXNR,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,"The best, but still room for improvement.",2015-07-04
US,50611309,RZ2132MV71LTJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,1,0,1,"terrible, very disappointed.",Lacks features expected after using iOS app on iPhone and iPad. Constantly closes on me. Again terrible. Feels like an app developed by an aficionado and not a pro of the caliber of Google..,2015-07-04
US,27106914,R2VELSISB92ONR,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,ok maps,it is ok,2015-07-04
US,23625701,R2ZBXRC3YJ3V33,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Very useful app.,2015-07-04
US,43918856,R90N9OW6RM3HE,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Don't want to update your GPS,"I had never used GoogleMaps before but when traveling in Canada my GPS did not have the maps,I turned on google maps. Very impressed with its guidance. I no longer use my GPS. No longer have to update maps as Google does it for me.",2015-07-04
US,32994129,R2IWMR53J165J1,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Its ok,I want to be able to drag part of the route planned by google onto a different road and have the app follow my &#34;drag&#34; line.,2015-07-04
US,34803565,R22RN6F2IIWKR8,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Outstanding maps. I use most in my Fla home it shows all the cart trails etc,2015-07-04
US,11607958,R2WZNAOF2ABEUP,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,not the google map I expected,Wasn't functional for me. Just wanted to and from directions with map. Froze at times and frustrating to use.,2015-07-04
US,16099986,R3JGJGN70EAZZF,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Great for vacations.,2015-07-04
US,11652061,R2CKKCEH0Z9KIB,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,It work's,2015-07-04
US,7886889,RECEGKU7L2RNY,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,very easy to use.... that's what I like...,2015-07-03
US,4388363,R2KSQUV02K35CQ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Love google maps.,2015-07-01
US,48260728,R1VCE2GHDVL35Z,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Don't like it.,Doesn't appear to be &#34;user friendly&#34; on my device (Kindle Fire HDX).,2015-06-30
US,39933157,RV9H52X3COUJS,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,crummy google maps,"Nightmare to use Google, maps now the old map set up was great now it is a total frustrating nuisance<br />Pity there isn't a zero star rating!",2015-06-30
US,32525381,R3IYBRCEPY0SCX,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,My favorite for finding locations,2015-06-29
US,50776289,R1YVVBPWSWQGBG,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Next stop.........,Maps are my favorite things. They take me everywhere I want to go. Google Maps shows me how far and how long it will take. I can travel from town to town and mark where I want to stop and it is easy to use. It's the best map site for me and you.,2015-06-29
US,14931931,R4T36KCP93G2D,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,I love it!,Gret tool !!!!!!! I love it !,2015-06-29
US,34937018,R3INK9FFCS0BGX,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,1,2,0,1,The rest of the route was pretty straight forward so she could merge my directions with ...,Google maps kept giving me a route that added aprox 7 miles to a trip a friend was taking.  I was familiar with the town that the route should have gone through instead of around.  I finally just had to write down the directions for her.  The rest of the route was pretty straight forward so she could merge my directions with the google directions after she went through the town.  MapQuest had the same issue so not just Google maps.,2015-06-29
US,21132648,RM4G0VRDQXGVT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,OK for Kindle,Works ok on the Kindle. A little hard to navigate. Not something I would use on the road with my Kindle. Good for looking up places before you go. Better than other map apps I tried.,2015-06-29
US,37242707,R2ATT8SSUOEFQY,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Nothing wrong but have to hold phone and try to navigate is not easy and also dangerous,My Tom Tom gps is easier to use.  Nothing wrong but have to hold phone and try to navigate is not easy and also dangerous.,2015-06-29
US,1720240,R6BIXT3IPS9Q9,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,I've used google maps and they are very good at pin pointing addresses.,2015-06-29
US,29520346,R32U56VJTZLARL,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Perfect mapping tool.,2015-06-28
US,20673186,R1H3SX00NLE02C,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,It doesn't work that great with the web,It doesn't work that great with the web.  I Googled directions and when I clicked on the map it wouldn't take me to this app.  It kept telling me to download the map.,2015-06-28
US,4395605,R3P8GZJOC447NT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Google and only Google for this old man!,I always use Google...love what the software developers have done!,2015-06-28
US,4927207,RN6KR1U0XP5N2,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,not great,2015-06-28
US,10573402,R2YE2SA8LVUFE8,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,The best,2015-06-28
US,6303703,RRSYOBSY4J7EB,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,It's been a life saver... Thanks!,2015-06-28
US,31655084,R2UF5FVVRRKIK8,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,DECENT APP.,2015-06-28
US,16668174,R38PUZFRZKZ94X,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,efficatiousness,Unclear as to how to use effectively.,2015-06-27
US,17087780,RLNVR3V8WN8KV,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,I'm a realtor and it is very useful for street view to evaluate the neighborhoods.,2015-06-27
US,12616031,R1QKJ91EOGTHXA,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Invaluable,Invaluable,2015-06-27
US,22221950,R2J7AR1NH5GMCL,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Not for me,Crashes more often than my remote plane simulator,2015-06-27
US,20988372,R3OBF5CDFITHHO,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,1,2,0,1,It was good for a laugh,"Because, on a crosscountry trip, google maps (about 20 miles from our destination) had us get off I-80 in Altoona, IA and take some back roads only to get back on I-80 a couple of exists west!  We could have stayed on the interstate.  We didn't need the scenic side trip through Iowa corn fields...at night while driving with 2 small children!!  There were no signs on the highway for a detour.  It was good for a laugh!!",2015-06-27
US,52880652,RK4HHPX7ELC2R,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,No independent route capability,My biggest problem is that it can't select a route between two locations neither of which are your current location.,2015-06-27
US,8542407,RO498V48H3Z80,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,When you need to know fast !,"It's easy-to-use, especially when it comes to GPS navigation systems . It the answer to getting there fast. !",2015-06-27
US,7402069,RXR243L7M1V0N,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Yes,2015-06-27
US,10302088,R1Q8XJ0843ZSU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,I give google maps 5 star rating.,2015-06-27
US,661718,RV3QE2SWLBGKC,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Very comprehensive. Especially the views of nearby landmarks.,Very comprehensive.  Especially the views of nearby landmarks.,2015-06-26
US,52102479,R211W57442SWWV,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Great love the app,2015-06-26
US,3656265,R36XDN4GMA6CHC,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Directions,Works fine,2015-06-26
US,13550395,R38FCTEWV2QNE5,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,go anywhere!,"indispensible--fantastic, life threatening, lazy making but who cares.... wonderful in all....",2015-06-26
US,25800035,R15IR48O47DIH6,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Awesome !!!!,2015-06-26
US,252464,R1ZKU8XV9IAAHD,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,I like the directions and satellite on this.,"It's very good at finding locations and setting directions to your destination, but it doesn't allow you to set additional locations for your route.",2015-06-26
US,16321540,R3QXXYUZ0MTYQ6,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Get it now,"Great app, easy to use very accurate. Recommended.",2015-06-26
US,25916305,RK7ZDAKCCG2NH,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,looks good - looking forward to using it,"I haven't used it on the road yet, but it looks as clear as the ones I print out from home, and I am happy to have it",2015-06-26
US,28550951,R2QTB9I34NB5YX,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Very accurate,2015-06-26
US,1957807,R3H73DVRITQ8IL,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Very good directions,2015-06-26
US,41814785,R1HDBUHM0GXXJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,it is not the app.,2015-06-26
US,14640626,R3LZTOE41EZ8A4,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,very good,2015-06-26
US,45867191,R2T80ENHS81R4J,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Great,I like how it gets you to your destination like that!,2015-06-25
US,46122314,R1RDKG8O9D68S6,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Works well on my Fire.,2015-06-24
US,11447244,R1XDHAVF6S3JQT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,never lost,I always use it and never go wrong with it.,2015-06-22
US,34059145,R210R6ZSRTK76J,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Giving me all informations I need,2015-06-21
US,12300937,RZSP7OCLHNHLT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Good,2015-06-21
US,10603630,RGODBRPUI92KP,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Good maps easy to read and follow.,2015-06-21
US,42079527,R100Y6EFZINE9J,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Great app. Just what I needed,2015-06-20
US,13186965,RUMKKNK9NJY4O,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Bad information,First thing I noticed was that my house is across the street from where I am sitting.  Then I noticed that the rivers and creeks around me were named wrong.  They're right on google earth on my PC so why not here. Not a good app for me.,2015-06-19
US,49064467,R2N20QUPXLNYP,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Needs improvement,Highly lacking compared to Google Maps on Android or iOS.,2015-06-18
US,51031378,R11J2QD8ESJKGQ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Finally on the Fire Phone,Finally Google Maps for the Fire Phone. Doesn't work quite as well as on a Samsung but still better than any other map app.,2015-06-18
US,10506026,R3KY54GT4XPG0D,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,Not pleased.,2015-06-18
US,52044939,R181JLLHP4NXRM,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Liked it,Good,2015-06-18
US,50559153,R1KCTDP5NQR4KL,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Works well on Kindle but crashes sometimes. Still bet than native map.,2015-06-18
US,35352244,R2T5P5EW72TS3F,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Great map app.  Only wished they stop dumming it down and give more options.,2015-06-18
US,47042515,RMS9JGP4I0Q01,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,great,2015-06-17
US,17695165,R3K0L9NHBA9XAS,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Amazon should integrate better,Doesn't work on Amazon kindle fire,2015-06-17
US,52724786,R3A3KP6EUH5RDM,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,Clumsy interface.,2015-06-17
US,1880582,R2F0HJ7ALXANK3,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Need to update more often,2015-06-17
US,19940596,R2Y3SLXZ6ZF80K,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,good,2015-06-17
US,53072323,R2GGJBJC7V3D10,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,It has saved me many a time. Even my ...,"It has saved me many a time.  Even my husband, who still hates using anything with a touch screen, has become a fan.",2015-06-17
US,45919573,R3VZR6B6WL7P4W,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,OK,"Amazon Fire phone can't support the voice, turn by turn, navigation option",2015-06-17
