marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,library,personalization,media player,ads
US,11971086,R1VJJZC8HJF8YR,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Yeah finally a good music app!,OMG I  love this app. Once I downloaded it I spent the night browsing and saving songs and whole albums. Highly recommend!,2014-10-24,,,,
US,7223060,R1T96TY5L521VA,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Spotify Music,I love this app !!! It gives me the type of music I love to hear and the variety is really awesome !!! I would recommend the app to any true music lover !!! Great app keep up the good work !!! Love it even more because it is free ;-) !!!,2014-10-18,,,,
US,23103595,R3PFKOBP8B5R2Z,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,not free,Have to oh to save music sucks wow only a7 day trail unreal dont waste your money download play tube you can save tracks free on that,2014-10-12,,,,
US,30547516,RSBIXVOMQ1MAW,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Love it,I love the selection of music that is offered here and am very pleased with this app. I would recommend this to anyone,2014-10-06,,,,
US,11858962,R3HWB577HFXOGW,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,I downloaded this app and as soon as i was ...,I downloaded this app and as soon as i was done i lost all my music that was in my clouds.,2014-10-05,,,,
US,3784779,R2LC3TMBC5YHVO,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,One Star,"Annoying, don'set have best music, sends me emails constantly",2014-10-01,,,,
US,46695773,R3HTPYB9XDDUVF,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,2,2,0,1,"Beautiful, but hard to find lesser songs.","This app is incredible, and I highly recommend getting Premium as well. For 10 dollars a month you never need to buy another song again.<br />That being said, I was heartbroken because I could not find my favorite song of all time: &quot;Starlight&quot; by Don Diablo and Matt Nash. This crushed me enough to give it a four star review. If you're into ultra-obscure music like me, this might not be the app for you. Give it a try, though. It's free!",2014-09-29,,,,
US,7974637,REPPW8QHOU8ML,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,Sucks,It sucks because I can't download on my Kindle Fire 1st gen because it is not compatible. Please make it compatible again,2014-09-28,,,,
US,16206761,RT9AK6IGP4YHV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,Not for me,If you have amazon prime this product is a waste of time. They don't tell you it's only a gimmick to charge you later.,2014-09-26,,,,
US,32932405,R1K04OJFGH7O6U,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,Best music app ever.,"Spotify is amazing. I use this app every single day and I love making various playlists of my favorite musicians and artists. I also love that I can find new music and bands within the same genres, which has turned me on to new music and indie artists that I never would have known about without Spotify. Now I can support these artists by buying merchandise, CDs and going to their concerts. Another cool feature is that you can listen to music offline by downloading the songs to your PC. This means that you can download music to your device at ho,e using your WiFi instead of using up all of your mobile data streaming the songs when you are out. You have to get this app. Spotify rules. It is ABSOLUTELY WORTH GETTING A PRO SUBSCRIPTION!!! It is $9.99 a month, but it is worth it. SPend the money!!! You will not regret it.",2014-09-25,,,,
US,29259934,R180ZN9F9JOVIA,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,One Star,Just didn't like how it forces you to listen to what they want you to listen to.,2014-09-22,,,,
US,45929167,R3PSLY8TXJFBND,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Excellent,Many Kindle versions of apps are so-so. This app is one great exception.,2014-09-18,,,,
US,8519120,R3KZ2YWAFWHD2K,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,excellent!!!,I love everything about this app! I've been using it for about two years now.,2014-09-17,,,,
US,6813636,R286883TBUHITI,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Love it,This app is so awsome. And i like how u don't have listen online. That's if u have the deal.,2014-09-17,,,,
US,28122542,R2FG6HJSDOM9N8,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Lived up to the hype.,I tried to stump it with some of my more obscure world music artist and Spotify had it covered. Very good. Took me a long time to finally give it a shot. I'm pleased so far.,2014-09-13,,,,
US,1509687,R25I3CCF4NGNGH,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,confused and dismayed,"Not sure what's wrong, music quits playing a lot",2014-09-10,,,,
US,48218599,R3UHK38G82BQKV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,Useless for Kindle Fire.,Can't be downloaded to Kindle as advertised.,2014-09-09,,,,
US,42547535,R26BZ32L9MWZ6I,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,Technical difficulties,I am unable to listen on my kindle fire for some reason. 😞,2014-09-05,,,,
US,17238905,R9IORD8B4NM69,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,Spotify is the gift of music in its entirety,"I grew up with a turntable, reel to reel tape and AM radio, then marveled when FM and cassette tapes rocked my world with improved sound and portability.  CDs upped the ante.  MP3s, portable digital players and satellite radio further extended content and quality.  Then something wonderful happened and changed everything: enter Spotify.<br />Spotify’s paid subscription delivers ad-free all you can eat music with every song you can think of and access to every genre old and new.  Combine that with phenomenal quality and universal streaming access via any smart device – PC, smart TV, streaming media player, tablet and smartphone – and musical nirvana is mine.<br />In practice, Spotify can be quite daunting.  What genre, group, album or song would I like to listen to now or download to my device for later?  Spotify makes answering this question easier with options for matching your mood or activity with playlists supplied by Spotify experts and other users as well as searching and browsing tools that deliver clear results with helpful, relevant recommendations.<br />The Spotify experience plays out differently across each of my typical use cases – desktop PC with near-field monitor speakers, tablet with Bluetooth connection to living room home theater sound system and smartphone with Bluetooth connection to car stereo or wireless headphones – but each one delivers exceptional results.<br />Frankly, exploring Spotify on a 24 inch desktop computer display and hearing the results on studio-quality monitors pointed at each ear is thrilling.  This is where I can truly grasp even the finest musical nuances and how I can accurately judge Spotify’s streaming media as excellent.<br />Spotify on my 8.9 inch Kindle HD adds a novel musical dimension to sitting on the living room couch or hanging in the kitchen with family and friends, enabling one and all to queue their favorites, contributing background or central focus for conversation.  Handing the Bluetooth connected tablet to a newcomer often requires a few moments for instruction on finding and queueing tunes that benefit from my home theater’s surround sound with subwoofer speakers.  Recently, I introduced a friend with a room-sized, wall to wall audio collection to Spotify, who said this tablet solution could, should and would replace his shelves and stacks with instant musical gratification.<br />Smartphone Spotify brings an endless mobile musical mix to the gym and in the car.  In both cases, I typically rely on a quick search for a favorite group or mood-matching playlist, then get moving.  My Bluetooth headset’s controls make it easy to pause, skip or replay tunes playing on the Spotify app without touching my phone.  On the road with my smartphone connected to the car stereo via Bluetooth, the Spotify app’s big Shuffle Play button makes moving past less desired tracks effortless while maintaining the spontaneity akin to broadcast radio.<br />While all these options for consuming music are first rate, the most important service feature remains Spotify’s monumental breadth and scope.  The collection offered by Spotify fulfills my dual desires for deep diving in my musical past as well as expanding my horizons.ed tablet to a newcomer often requires a few moments for instruction on finding and queueing tunes that benefit from my home theater’s surround sound with subwoofer speakers.  Recently, I introduced a friend with a room-sized, wall to wall audio collection to Spotify, who said this tablet solution could, should and would replace his shelves and stacks with instant musical gratification.<br />Smartphone Spotify brings an endless mobile musical mix to the gym and in the car.  In both cases, I typically rely on a quick search for a favorite group or mood-matching playlist, then get moving.  My Bluetooth headset’s controls make it easy to pause, skip or replay tunes playing on the Spotify app without touching my phone.  On the road with my smartphone connected to the car stereo via Bluetooth, the Spotify app’s big Shuffle Play button makes moving past less desired tracks effortless while maintaining the spontaneity akin to broadcast radio.<br />While all these options for consuming music are first rate, the most important service feature remains Spotify’s monumental breadth and scope.  The collection offered by Spotify fulfills my dual desires for deep diving in my musical past as well as expanding my horizons.",2014-09-03,,,,
US,41589149,R2KU9B8CM3XVBL,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,will not install,"Wworks beautifully on my Samsung S5 (gave it a 5 star on Google store) , but will not install on my Kindle. Bummer.",2014-09-01,,,,
US,43936199,R3AFEI0E8FFY3X,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,Waste of time,Don't bother! It won't even download on my kindle. Just use pandora.,2014-08-29,,,,
US,6807973,R3VAR9ODU9JYDV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,its great,I live for this app i love it so much it is a great app you should buy it if you love music,2014-08-29,,,,
US,46897285,R2TQ9ALPH53DOV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,can't figure out how to use it not intutitive,can't figure out how to use it not intutitive. I deleted it,2014-08-27,,,,
US,10920448,R1P3WFF23QBLJ6,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,1,2,0,1,good app,"This app is good, the only problems I have with it is the ads, I know since I don't pay for it there's ads but when I'm listening to death metal and deathcore, I don't want to know about the new pop albums, latest one was the new prince album. The point of ads is to help sell your product but if it has no relevants to what I like or even listen to then it has failed its purpose. I think you should have ads based on what you listen to even if that means using peoples saved music to get the idea of what they like.<br />The supply of music on this is great I have found everything I wanted to find and that's better than other apps like Pandora. I get to at least listen to the band I want to even if its not from the same album ( suggested songs take from other albums and play songs from there )",2014-08-27,,,,
US,25678665,RFDEWK4OD4JH3,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,DREAM COME TRUE!,"I love to use Spotify on my computer, and now it's FREE for tablet! I AM SO HAPPY! Who needs premium now? Not Me! Spotify is amazing, it even has stand up comedy recordings like Bill Cosby. I wish I could rate it more stars! Anyone who loves music should download this app immediately! PARENTS CAUTION!  Spotify does have some explicit content that can not be monitored unless the album cover warns you. So I recommend listening to your child's music before letting them! Great app it is THE BEST! :)",2014-08-27,,,,
US,14465079,R3SOWFAJUXGMJK,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,Not worth the monthly sub,"$9.95 a month does not justify the lack of songs that this thing has. Granted that with Sprint, depending on your plan, you can get this free for six months. It was okay if you live in NA, SA, and EU. It does not have enought JPop and KPop to have me pay $9.95 a month. Pandora is much cheaper and has what I like to listen to.",2014-08-27,,,,
US,23146324,R2N8XW8YH2UTT7,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,boo,i couldnt get it to download ushdhdhdhbdbbxh hsjsnz jsjsn jxjdbs xjsue us jd dj jd js us js is hs,2014-08-27,,,,
US,7040606,R3Q00WVLMLH68H,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,Horrible... And A Complete Waste.,Well I did like the app because of the 7 day trial but afterwards it didn't tell me how to get premium. I searched every part I could of the app and still could find no information on how to get premium. I use my kindle fire for this but I don't think that's the problem. I tried un-installing it and restalling it because it wouldn't fully get an update. It kept saying it couldn't finish installing. So I tried re-installing it only to see that it still couldn't fully get installed. Ive spent days trying to set this up and make it work only to see that I wasted my time. This app is a waste of time so don't install it... its completely worthless.,2014-08-25,,,,
US,4715517,RCYKZX1VA2EF2,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,One Star,It seemed to target the younger group.  Pandora has many more choices for all ages,2014-08-25,,,,
US,43249699,R3PUNFRO72V08W,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,1,2,0,1,HELP,"I love the app, but it's not opening on the kindle fire. it wont download!!! please help if this has happened to you!",2014-08-24,,,,
US,17263677,R136ARDVCIMYGP,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,hate it,it wont downlaod its being very sucky right now I wish it whould work cuz a lot of people say it works,2014-08-23,,,,
US,18843093,R2MFVC6TR8QIRP,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,too many daily emails now,Like the app but hate all the spam emails!!,2014-08-20,,,,
US,38799115,R1DUSTAJFUOU47,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Software is Great!,We love this app. It is very easy to use and the music selections are great. So far the software is very stable and fast.,2014-08-14,,,,
US,20074381,R2JG97ZW5DA5HS,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,One Star,I find it difficult to change from one kind of music to another.,2014-08-11,,,,
US,3728427,R3BVJIXX0FMXR3,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,crap,Dont buy it unless you wanna spend money on premium spotify. Other wise its Pice of s*** and is only good for shuffle.,2014-08-09,,,,
US,45834170,R1TSSOXI3X09GT,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,and my own library will be just fine.,"I have had the app for three weeks and still can not listen to the songs I want.  Every time I hit play it starts playing the &#34;recommended&#34; song which is nothing close to the song I chose.  To top it off I get at least one email a day attempting to sell me a premium membership.  I understand how spotty is supposed to work but my patients attempting to play my selection has worn thin and I will not continue with spotty. Prime music, songza, and my own library will be just fine.",2014-08-08,,,,
US,50045968,R1FCR0FI8DLG0W,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,Won't let me make a set list,I can only choose one song at a time or else it goes to a similar song right afterwards. Only on the kindel fire version is it like that.,2014-08-07,,,,
US,8174701,R1I48NLSU4TLAV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,If you like top 40,"This app doesn't have the band Tool on it. If you like top 40, run-of-the-mill music, you'll like this app.",2014-08-05,,,,
US,21125340,RIXIO14BFXJMY,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Awesome,This worked so well. At first I had no hope and thought that computer would be better but I was wrong. Even has Minecraft songs. You can even listen with your tablet and or android off. And to what I see on kindle fire HD it doesn't drain the battery. All you song fans out there who have a favourite song that they just love listening to sell you can listen to your fave song over and over again. I love this app,2014-08-02,,,,
US,3666004,R1ERPE5VH8WZUR,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,amazing,This app is amazing. It as all my favorite songs and my parents. So wen I'm doing house work I can listen to music so I keep myself busy. This app is like totally something everyone should get. U can listen to it at any time with ur friends when it working or u can put on lullabies for ur babies when they have trouble sleeping it is a win win deal. And this music is for everyone. I hope u consider getting this app. And remember this is free.,2014-08-02,,,,
US,37651791,R36ZL0M6BF4CI7,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Amazing,"Spotify is an absolutely mind blowing app. I have the version with minimal skips and shuffle play, but my brother has an update where it is completely free and there are unlimited skips, back-skipping, songs on demand, and you can (still free) download the music to your device to listen without WiFi. He also has a kindle fire HD, and we played no money for his. It's a fantastic app, worth even five dollars, but it's an even better deal because it's completely FREE!!!!!!",2014-08-02,,,,
US,47815763,R3LAWVVHJ4NNO1,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,THE ABSOLUTE BEST APP FOR MUSIC,"Amazing. Simple. Modern and stylish. Great quality. Exhaustive library of songs. Fun to use.<br /><br />There's many easy ways you can listen to music. Whether you'd like to simply create a unique playlist of your own, listen to entire albums, create a radio station, or tap on browse to listen to playlist already provided to fit whatever mode your in, all are simple, fun ways to listen to the music that you love.",2014-08-01,,,,
US,44644928,R3D3YAE85UEASV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,The SPOTIFY Music program helps old man make sense of it all!,"Spotify is a treasured addition to my computer audio program. I do not yet understand computers well and Spotify regardless, brings me<br />very good music. Spotify also has shown me how to better understand types of grouping I wouldn't have thought of! I very much appreciate the Premiums option of increased digital audio quality and ability to easily interface with useful software currently, I can and often do listen to Spotify music using Jriver mc 19 either, via headphone or preamplifier, There are many such Software options available as trial for you to learn more about music and computer audio. These points are a very basic starting group for Spotify. If you are as new to computer audio as I<br />am, enjoy and slowdown. Lee McDonald a.k.a.GREENSIDEUP",2014-07-29,,,,
US,15832442,R2RNT6UBN7UVRU,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,One Star,difficult to figure out how to use,2014-07-28,,,,
US,23365785,RMKFH0L5BXB1R,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,One Star,I didn't know I paid for this I don't use it,2014-07-25,,,,
US,44116325,R3SCD6EBD5KCVW,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,2,0,1,One Star,I want to cancel,2014-07-08,,,,
US,1355092,R277KKJA99O70B,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,Spotify is awesome!,I love this app. Which is why I'm creating a pro's and con's list for this app.<br /><br />Pro's:  &middot; You can listen to tons of great music on the go.<br />  &middot; You can listen to whatever music you want.<br />  &middot; You can create your own playlists.<br />  &middot; You can folow your favorite singers.<br />  &middot; You get to customize your experience and profile.<br />  &middot; The music you listen to can stay private if you want or not if you want to share your picks with  the Spotify world<br /><br />Con's: I haven't  found any! But I will try to keep you informed if I find any.,2014-07-03,,,,
US,7164917,RXKC4X4RDVJ95,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,at first I saw my cousin have it then I wanted it and I forgot it I did not know what it was called I did not want my,At first I saw my cousin have it then I wanted it and forgot it. I did not know what it was called I did not ask my cousin for the name I got the name bye her saying to her mom spotify is great and when I went to find out what the name was by looking for a music app and I am happy now.,2014-07-03,,,,
US,3609617,R2XHQDRTZ666TY,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,love it,I love it is amazing. It introduces me to music I never knew about and its great on the go.,2014-07-03,,,,
US,17131251,RJLEPFZ9MVV4Y,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,1,2,0,1,It was good and pretty fast,"It was good and pretty fast, the only thing I didn't like was I had NO clue what it was doing after it started to upload!! It just disappeared and then a few mins later it finally showed up as and icon on my list of apps! Also, it didn't even upload at ALL the 1st time I tried!! Hmm....Also, not thrilled I can't listen to the song my husband put on there, &#34;Chicken Surprise&#34; by Brad Price, unless I upgraded to premium?!?! Quite a scam there I am was thinking...Hmmmm....But, went with the 7 days free trial and they said no charge after, it will just revert to the original afterwards unless you're with Sprint, so we'll see....",2014-07-02,,,,
US,1419585,R1H0COF5RAAVHM,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,Amazing,"Nice to pick all the songs that YOU want. Plus, making playlists make things easier for you to listen songs.",2014-07-02,,,,
US,3318455,R1OJ8TCW1GTUGO,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,premium,I don't like how I can't do certain things cause I have to have the premium version then I can't even get it cause I don't kno how to get it,2014-06-29,,,,
US,32942536,R2RKQ829N3THJD,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,1,2,0,1,The best,"I love it,when I find one hundred percent of my music I will give it  five stars, but so far I love it.",2014-06-28,,,,
US,21216301,R35D2GZ04OW5XX,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Great App,"Nice way to enjoy my own favorites of 50's, 60's and 70's music.",2014-06-28,,,,
US,22844706,R2U8RLMKD0ZATI,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,2,2,0,1,love it,Love being able to listen to whatever I want would give a 5 star but I can't get Tool :-(,2014-06-26,,,,
US,22845501,R3QRBIM7L4316W,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,2,2,0,1,Perfect for music lovers,Gives me access to all kinds of music. What I like the most is that it also features music from my country.,2014-06-21,,,,
US,47853162,R3PIEOLGYAAT8Y,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,As good as it gets!,"Convenient,  entertaining,  and relaxing! I recommend this to all music lovers.Try the free apps and start enjoying all your favorite music instantly.",2014-06-14,,,,
US,14783000,R297HLDIPNRN3G,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,1,2,0,1,works most of the time,Works most of the time.  Pretty clear sound when it is working.  Nice to have on the tablet so I'm not glued to the PC.,2014-06-14,,,,
US,7115707,RJEH1JZYY0XWB,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,spotify,Excellent product. All musics available. Easy to use and nice graphic. I reccomend spotify to all. Grat job. Thanks. bye,2014-06-13,,,,
US,4175205,R3V06CBXVGJ0P5,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,soothing to the soul,I love it  I can turn it on any time of the day to enjoy the best of music it's fantastic,2014-06-13,,,,
US,29135896,R2HJUPILWK166P,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,Great design,This app works exactly like the desktop version and allows you to do everthing that you would with the pc version of the software. The offline function works like it should. I would remcomend this app to anybody that needs the spotify app to be abble to login to there spotify acount. I love the prenium option of being able to put music offline. It is like having an MP3 with all the music you can possibly think of. AMAZING service.,2014-06-12,,,,
US,43485468,R3FAI8ZUB8VDPK,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,2,0,1,Pleased to be a paid subscriber,I was extremely joyed to find that spotify have an app for kindle after receiving this kindle fire unexpectedly as a gift today. Love it!!,2014-06-11,,,,
US,1120514,R2DY1YW1SD05Y9,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,you need internet,"The reason why I was getting this is because I didn't have internet on my other devices, and then it disappointed",2015-08-29,,,,
US,38166174,R2WOFZRCX8UF2M,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,0,1,0,1,It's not terrible,"Suffers in comparison to Apple music, especially pricing. Commercials on the free app are painful. Not impressed with search algorithm. Curated playlists are kinda meh compared to Songsta. Not the cleanest UI, controls should be clearly labelled, but then all music apps have serious UX issues for new users. No one should have to guess how an app as widely downloaded as this works.",2015-08-28,,,,
US,18274096,R1O6XGRR344454,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,Will not let me sign up for a new account ...,"Will not let me sign up for a new account or sign in with my existing Facebook profile. Tried reinstalling, clearing data and cache, and reading forums on the Spotify page with no resolutions",2015-08-24,,,,
US,9102643,RN2NSLSTVIIMY,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,One Star,Bar,2015-08-24,,,,
US,2159033,R5OCC0VBCD4R8,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,1,0,1,PARTAY TIME,"I have only one bad review for this. When I try to buy premium, it sends me to the internet browser and enter my credit card. I don't have a credit card, so I'm not able to get premium. :(<br />Asides from that, everything is awesome. I'm able to find whatever music I want (except a lot of anime ops) and I only get a few adds. Way better than iTunes Radio and Pandora, if you ask me.<br />If you ask a lot of people.",2015-08-22,,,,
US,5450653,R2QLLTKDZ1M2AX,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,stupid,Won't let me register my email,2015-08-19,,,,
US,4319772,R3HDOT4GN3UHY5,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,won't allow sign in,So this app gets a one star because it had me change my password several times and each time won't allow me to sign in and use the app. It seems that it doesn't want people to use the app? Maybe fix this problem and I will fix the review.,2015-08-18,,,,
US,6429834,R2KX0DMNLKSS32,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,this thing is stupid,I have to get the premium to play my own music it's off you guys suck,2015-08-17,,,,
US,5853172,R36B911U8OS5NQ,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,1,0,1,Cool works perfect!!,Is the original and works perfect in my fire phone but the update of color icon is awefull looks like crap the old green was better!!!,2015-08-15,,,,
US,5494426,R2KLA90XONCSSI,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,One Star,Can't log in,2015-08-07,,,,
US,22180708,R3DWMUBAGBYVSN,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,Doesnt work :(,I tried to make my acount but itdidnt work,2015-08-06,,,,
US,14607562,R15NTXJMNLE116,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,How is this different from Youtube,How is this different from Youtube and then asks for money all the time?,2015-08-06,,,,
US,22248673,RIDKLCGX5Q9T1,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,One Star,Couldn't get it to work on my devices. Windows phone and kindle fire HD.8.9&#34;,2015-08-04,,,,
US,6972752,RT1X4BG7JPI0W,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,1,0,1,AMAZING! :D,"I thought Spotify would be complicated, but it is actually easy. It doesn't cost money yet it has nearly every album ever made! I can listen to music while on the internet- on Youtube, you can't go onto another tab or the music will stop. I highly recommend this app for all ages! 😀",2015-08-03,,,,
US,14812365,R2W71GA7DPZUYZ,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,1,0,1,"Greated Music station, from around the world. any song you like, any artist you like.","Being from Europe and like German, Italian and French music. This is the greatest music station ever. You can build your own radio, 1000's of German albums and from over every country in the world.  If you classical fantastic. I also love 60's music form America. You will love this station. I promise it. 7 days are free, or you can pay 3.99 this is word it. It is a great company.",2015-08-03,,,,
US,15748870,RFEVCB2H234IB,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,1,0,1,"Great app, questionable ads","Spotify is wonderful, what would I do without it?  I use it in my art classroom while students work, and I listen to it while I work in my studio.  My only complaint is ads, I just wish they were a bit more edited for content as people of all ages listen to Spotify.  I had to stop using it for a while in class because there were Trojan ads on every hour, I really didn't want parent complaints.",2015-08-02,,,,
US,29587537,R2N6MX097L2OCL,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,not good,I can't listen to music on the other side of the house you should increase range,2015-07-31,,,,
US,3321963,RIFW0V2TTDDU2,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,One Star,Didn't like music selections and was hard t I pick what you wanted to listen to.,2015-07-30,,,,
US,7406640,R3FNK3G2G9OGP3,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,not pleased...dissapointed,I just would not work I kept getting redirected and saying try again. It got 1 star because I could not post with out a star rating otherwise it'd get ZERO stars,2015-07-30,,,,
US,1527077,R3NZ4MDPU181MM,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,Get rid of the shuffle only play,It was a good app up until Shuffel only play was introduced so unless you're a member you have to hope to get lucky with the shuffle button.,2015-07-30,,,,
US,47627961,RAMT5KYHXNWR4,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,1,1,0,1,Four Stars,"Overall great, no problems added from iTunes and other mp3 so all is in one place.",2015-07-30,,,,
US,1776140,R2L7G0H1WMW6JA,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,Sucks,It won't let me create a account !? 😑😈😤,2015-07-29,,,,
US,3002383,R2NIQ9CCHD12M1,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,1,1,0,1,"Spotting Simple,Best Radio","Well let's say I love all songs ands on some apps they don't have a bunch of my favorite song,......But This Way better now I got black widow Shark in the water ands all that this is the most popular ,Amazing wonderful and simple to get started My mom has it Ands She LOVES IT!!!! I do too mostly half of my family haves it this is a music app that can be the one to inspire you ands make u get in the Pool-!<br />😄",2015-07-29,,,,
US,28251278,R1NYIKBQYVVW1W,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,1,0,1,0,1,Horrible,I can't Download it even though I am pressing the download button,2015-07-28,,,,
